1643978513946	PolyGesture	ExperimentStarted	MARCO
1643978524776	PolyGesture	InputEvent	SelectionChanged 0 0

1643978524784	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 526 526

1643978524804	PolyGesture	InputEvent	SelectionChanged 262 262

1643978524807	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 262 1 0

1643978524821	PolyGesture	InputEvent	SelectionChanged 262 262

1643978524870	PolyGesture	InputEvent	BeginBatchEdit

1643978524884	PolyGesture	InputEvent	SelectionChanged 0 0

1643978524892	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 525 525

1643978524910	PolyGesture	InputEvent	SelectionChanged 261 261

1643978524912	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 261 1 0

1643978524927	PolyGesture	InputEvent	SelectionChanged 261 261

1643978524985	PolyGesture	InputEvent	BeginBatchEdit

1643978524995	PolyGesture	InputEvent	SelectionChanged 0 0

1643978525000	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 524 524

1643978525011	PolyGesture	InputEvent	SelectionChanged 260 260

1643978525013	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 260 1 0

1643978525024	PolyGesture	InputEvent	SelectionChanged 260 260

1643978525177	PolyGesture	InputEvent	BeginBatchEdit

1643978525242	PolyGesture	InputEvent	BeginBatchEdit

1643978525252	PolyGesture	InputEvent	SelectionChanged 0 0

1643978525257	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 523 523

1643978525268	PolyGesture	InputEvent	SelectionChanged 259 259

1643978525270	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 259 1 0

1643978525278	PolyGesture	InputEvent	SelectionChanged 259 259

1643978525412	PolyGesture	InputEvent	BeginBatchEdit

1643978525426	PolyGesture	InputEvent	SelectionChanged 0 0

1643978525430	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 522 522

1643978525442	PolyGesture	InputEvent	SelectionChanged 258 258

1643978525445	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 258 1 0

1643978525457	PolyGesture	InputEvent	SelectionChanged 258 258

1643978525587	PolyGesture	InputEvent	BeginBatchEdit

1643978525598	PolyGesture	InputEvent	SelectionChanged 0 0

1643978525603	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That Xis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 521 521

1643978525615	PolyGesture	InputEvent	SelectionChanged 257 257

1643978525618	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That Xis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 257 1 0

1643978525629	PolyGesture	InputEvent	SelectionChanged 257 257

1643978525686	PolyGesture	InputEvent	BeginBatchEdit

1643978525763	PolyGesture	InputEvent	BeginBatchEdit

1643978525772	PolyGesture	InputEvent	SelectionChanged 0 0

1643978525777	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 520 520

1643978525790	PolyGesture	InputEvent	SelectionChanged 256 256

1643978525792	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 256 1 0

1643978525803	PolyGesture	InputEvent	SelectionChanged 256 256

1643978525930	PolyGesture	InputEvent	BeginBatchEdit

1643978526078	PolyGesture	InputEvent	BeginBatchEdit

1643978526087	PolyGesture	InputEvent	SelectionChanged 0 0

1643978526092	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, Thatis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 519 519

1643978526104	PolyGesture	InputEvent	SelectionChanged 255 255

1643978526107	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, Thatis Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 255 1 0

1643978526116	PolyGesture	InputEvent	SelectionChanged 255 255

1643978526250	PolyGesture	InputEvent	BeginBatchEdit

1643978526588	PolyGesture	InputEvent	BeginBatchEdit

1643978526597	PolyGesture	InputEvent	SelectionChanged 0 0

1643978526602	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 520 520

1643978526613	PolyGesture	InputEvent	SelectionChanged 256 256

1643978526616	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 255 0 1

1643978526627	PolyGesture	InputEvent	SelectionChanged 256 256

1643978526786	PolyGesture	InputEvent	BeginBatchEdit

1643978527620	PolyGesture	InputEvent	TouchEvent (cursorPosition=256): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=239.0, y[0]=314.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41680211, downTime=41680211, deviceId=8, source=0x1002 }
1643978527706	PolyGesture	InputEvent	TouchEvent (cursorPosition=256): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=239.0, y[0]=314.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41680298, downTime=41680211, deviceId=8, source=0x1002 }
1643978527717	PolyGesture	InputEvent	SelectionChanged 446 446

1643978527831	PolyGesture	InputEvent	BeginBatchEdit

1643978527834	PolyGesture	InputEvent	BeginBatchEdit

1643978528693	PolyGesture	InputEvent	BeginBatchEdit

1643978528722	PolyGesture	InputEvent	SelectionChanged 0 0

1643978528726	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX 
village where he had been so often lately was that no one knew who he was.' 0 521 521

1643978528736	PolyGesture	InputEvent	SelectionChanged 447 447

1643978528737	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX 
village where he had been so often lately was that no one knew who he was.' 446 0 1

1643978528747	PolyGesture	InputEvent	SelectionChanged 447 447

1643978528885	PolyGesture	InputEvent	BeginBatchEdit

1643978528910	PolyGesture	InputEvent	BeginBatchEdit

1643978528919	PolyGesture	InputEvent	SelectionChanged 0 0

1643978528923	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 520 520

1643978528935	PolyGesture	InputEvent	SelectionChanged 446 446

1643978528937	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 446 1 0

1643978528949	PolyGesture	InputEvent	SelectionChanged 446 446

1643978529053	PolyGesture	InputEvent	BeginBatchEdit

1643978529063	PolyGesture	InputEvent	SelectionChanged 0 0

1643978529068	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXXvillage where he had been so often lately was that no one knew who he was.' 0 519 519

1643978529080	PolyGesture	InputEvent	SelectionChanged 445 445

1643978529083	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXXvillage where he had been so often lately was that no one knew who he was.' 445 1 0

1643978529095	PolyGesture	InputEvent	SelectionChanged 445 445

1643978529227	PolyGesture	InputEvent	BeginBatchEdit

1643978529235	PolyGesture	InputEvent	SelectionChanged 0 0

1643978529239	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXvillage where he had been so often lately was that no one knew who he was.' 0 518 518

1643978529253	PolyGesture	InputEvent	SelectionChanged 444 444

1643978529254	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXvillage where he had been so often lately was that no one knew who he was.' 444 1 0

1643978529265	PolyGesture	InputEvent	SelectionChanged 444 444

1643978529313	PolyGesture	InputEvent	BeginBatchEdit

1643978529387	PolyGesture	InputEvent	BeginBatchEdit

1643978529397	PolyGesture	InputEvent	SelectionChanged 0 0

1643978529403	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXvillage where he had been so often lately was that no one knew who he was.' 0 517 517

