1644059511643	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not evXen put his silk scarf round his throat. As he stroXlled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 515 515

1644059511648	PolyGesture	InputEvent	SelectionChanged 314 314

1644059511649	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not evXen put his silk scarf round his throat. As he stroXlled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 313 0 1

1644059511654	PolyGesture	InputEvent	SelectionChanged 314 314

1644059512677	PolyGesture	InputEvent	SelectionChanged 265 265

1644059512704	PolyGesture	InputEvent	BeginBatchEdit

1644059512869	PolyGesture	InputEvent	SelectionChanged 209 209

1644059512887	PolyGesture	InputEvent	BeginBatchEdit

1644059513029	PolyGesture	InputEvent	SelectionChanged 154 154

1644059513040	PolyGesture	InputEvent	BeginBatchEdit

1644059513171	PolyGesture	InputEvent	SelectionChanged 100 100

1644059513186	PolyGesture	InputEvent	BeginBatchEdit

1644059513925	PolyGesture	InputEvent	SelectionChanged 99 99

1644059513935	PolyGesture	InputEvent	BeginBatchEdit

1644059514108	PolyGesture	InputEvent	SelectionChanged 98 98

1644059514119	PolyGesture	InputEvent	BeginBatchEdit

1644059514248	PolyGesture	InputEvent	SelectionChanged 97 97

1644059514271	PolyGesture	InputEvent	BeginBatchEdit

1644059514408	PolyGesture	InputEvent	SelectionChanged 96 96

1644059514422	PolyGesture	InputEvent	BeginBatchEdit

1644059514515	PolyGesture	InputEvent	SelectionChanged 95 95

1644059514535	PolyGesture	InputEvent	BeginBatchEdit

1644059515509	PolyGesture	InputEvent	BeginBatchEdit

1644059516145	PolyGesture	InputEvent	SelectionChanged 149 149

1644059516435	PolyGesture	InputEvent	SelectionChanged 204 204

1644059517092	PolyGesture	InputEvent	SelectionChanged 203 203

1644059517267	PolyGesture	InputEvent	SelectionChanged 202 202

1644059517418	PolyGesture	InputEvent	SelectionChanged 201 201

1644059517576	PolyGesture	InputEvent	SelectionChanged 200 200

1644059517734	PolyGesture	InputEvent	SelectionChanged 199 199

1644059517883	PolyGesture	InputEvent	SelectionChanged 198 198

1644059518051	PolyGesture	InputEvent	SelectionChanged 197 197

1644059518198	PolyGesture	InputEvent	SelectionChanged 196 196

1644059518356	PolyGesture	InputEvent	SelectionChanged 195 195

1644059518506	PolyGesture	InputEvent	SelectionChanged 194 194

1644059518773	PolyGesture	InputEvent	SelectionChanged 139 139

1644059519172	PolyGesture	InputEvent	SelectionChanged 138 138

1644059519381	PolyGesture	InputEvent	SelectionChanged 137 137

1644059519547	PolyGesture	InputEvent	SelectionChanged 136 136

1644059519714	PolyGesture	InputEvent	SelectionChanged 135 135

1644059519895	PolyGesture	InputEvent	SelectionChanged 134 134

1644059520328	PolyGesture	InputEvent	SelectionChanged 133 133

1644059521604	PolyGesture	InputEvent	TouchEvent (cursorPosition=133): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=369.4043, y[0]=118.67383, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=156143612, downTime=156143612, deviceId=5, source=0x1002, displayId=0 }
1644059521628	PolyGesture	InputEvent	TouchEvent (cursorPosition=133): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=368.3496, y[0]=118.67383, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=2, eventTime=156143628, downTime=156143612, deviceId=5, source=0x1002, displayId=0 }
1644059521678	PolyGesture	InputEvent	TouchEvent (cursorPosition=133): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=367.5586, y[0]=119.23047, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=156143670, downTime=156143612, deviceId=5, source=0x1002, displayId=0 }
1644059521691	PolyGesture	InputEvent	TouchEvent (cursorPosition=133): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=367.5586, y[0]=119.78711, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x2000000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=156143694, downTime=156143612, deviceId=5, source=0x1002, displayId=0 }
1644059521698	PolyGesture	InputEvent	TouchEvent (cursorPosition=133): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=367.5586, y[0]=119.78711, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=156143703, downTime=156143612, deviceId=5, source=0x1002, displayId=0 }
1644059521791	PolyGesture	InputEvent	BeginBatchEdit

1644059522928	PolyGesture	InputEvent	BeginBatchEdit

1644059522931	PolyGesture	InputEvent	KeyDown 67 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DEL, scanCode=0, metaState=0, flags=0x6, repeatCount=0, eventTime=156144940, downTime=156144940, deviceId=-1, source=0x0, displayId=0 }

1644059522934	PolyGesture	InputEvent	BeginBatchEdit

1644059522952	PolyGesture	InputEvent	SelectionChanged 0 0

1644059522955	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not evXen put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 514 514

1644059522960	PolyGesture	InputEvent	SelectionChanged 132 132

1644059522961	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not evXen put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 132 1 0

1644059522966	PolyGesture	InputEvent	SelectionChanged 132 132

1644059523014	PolyGesture	InputEvent	BeginBatchEdit

1644059523538	PolyGesture	InputEvent	SelectionChanged 76 76

1644059523548	PolyGesture	InputEvent	BeginBatchEdit

1644059524038	PolyGesture	InputEvent	SelectionChanged 77 77

1644059524048	PolyGesture	InputEvent	BeginBatchEdit

1644059524262	PolyGesture	InputEvent	SelectionChanged 78 78

1644059524280	PolyGesture	InputEvent	BeginBatchEdit

1644059524479	PolyGesture	InputEvent	SelectionChanged 79 79

1644059524498	PolyGesture	InputEvent	BeginBatchEdit

1644059524778	PolyGesture	InputEvent	SelectionChanged 80 80

1644059524797	PolyGesture	InputEvent	BeginBatchEdit

1644059524961	PolyGesture	InputEvent	SelectionChanged 81 81

1644059524980	PolyGesture	InputEvent	BeginBatchEdit

1644059525319	PolyGesture	InputEvent	SelectionChanged 82 82

1644059525346	PolyGesture	InputEvent	BeginBatchEdit

1644059526173	PolyGesture	InputEvent	BeginBatchEdit

1644059526175	PolyGesture	InputEvent	KeyDown 67 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DEL, scanCode=0, metaState=0, flags=0x6, repeatCount=0, eventTime=156148185, downTime=156148185, deviceId=-1, source=0x0, displayId=0 }

1644059526178	PolyGesture	InputEvent	BeginBatchEdit

1644059526199	PolyGesture	InputEvent	SelectionChanged 0 0

1644059526201	PolyGesture	TaskCompleted	Cancella carattere in 25"412 seconds (at 156148213, effective time: 23"739)

***************************************


1644059526217	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644059526222	PolyGesture	InputEvent	SelectionChanged 81 81

1644059526222	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 81 1 0

1644059526227	PolyGesture	InputEvent	SelectionChanged 81 81

1644059526266	PolyGesture	InputEvent	BeginBatchEdit

1644059527054	PolyGesture	InputEvent	BeginBatchEdit

1644059527652	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x48, repeatCount=0, eventTime=156149658, downTime=156149658, deviceId=-1, source=0x101, displayId=-1 }

1644059527656	PolyGesture	InputEvent	BeginBatchEdit

1644059527709	PolyGesture	InputEvent	WindowFocusChanged false

1644059527734	PolyGesture	InputEvent	BeginBatchEdit

1644059527735	PolyGesture	InputEvent	BeginBatchEdit

1644059528818	PolyGesture	InputEvent	SelectionChanged 0 0

1644059528819	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644059528875	PolyGesture	InputEvent	SelectionChanged 0 0

1644059528876	PolyGesture	InputEvent	SelectionChanged 0 0

1644059528877	PolyGesture	TaskStarted	Cancella parola

1644059528877	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf XXXXXX round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 534 534

1644059528882	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf XXXXXX round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little XXXXXX village where he had been so often lately was that no one knew who he was.' 0 0 534

1644059528887	PolyGesture	InputEvent	SelectionChanged 534 534

1644059528906	PolyGesture	InputEvent	FocusChanged true 130 null

1644059528933	PolyGesture	InputEvent	WindowFocusChanged true

1644059531034	PolyGesture	InputEvent	TouchEvent (cursorPosition=534): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=719.8242, y[0]=408.6836, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=156153043, downTime=156153043, deviceId=5, source=0x1002, displayId=0 }
